ai_concept,Country/territory,Country/territory_label,impact_level,pub_type,publications,year
All AI research,CHN,China (People's Republic of),High impact,Article,1145.7369082603427,2012
All AI research,CHN,China (People's Republic of),High impact,Article,1301.1160760168518,2013
All AI research,CHN,China (People's Republic of),High impact,Article,1675.0337357728963,2014
All AI research,CHN,China (People's Republic of),High impact,Article,1962.7196131983683,2015
All AI research,CHN,China (People's Republic of),High impact,Article,2199.243972433518,2016
All AI research,CHN,China (People's Republic of),High impact,Article,2885.0014580890893,2017
All AI research,CHN,China (People's Republic of),High impact,Article,4307.309993754132,2018
All AI research,CHN,China (People's Republic of),High impact,Article,5937.200082604867,2019
All AI research,CHN,China (People's Republic of),High impact,Article,7567.744629936933,2020
All AI research,CHN,China (People's Republic of),High impact,Article,9029.3231522247,2021
All AI research,CHN,China (People's Republic of),High impact,Article,10958.602405460422,2022
All AI research,CHN,China (People's Republic of),High impact,Article,10942.186333088179,2023
All AI research,CHN,China (People's Republic of),High impact,Article,7375.687166976731,2024
All AI research,CHN,China (People's Republic of),High impact,Article,921.2493347667378,2025
All AI research,IND,India,High impact,Article,45.83333337306976,2000
All AI research,IND,India,High impact,Article,34.16666668653488,2001
All AI research,IND,India,High impact,Article,149.7333337366581,2002
All AI research,IND,India,High impact,Article,120.3809524079164,2003
All AI research,IND,India,High impact,Article,120.83333369592826,2004
All AI research,IND,India,High impact,Article,146.5333335325122,2005
All AI research,IND,India,High impact,Article,163.90000049769878,2006
All AI research,IND,India,High impact,Article,212.4857148349285,2007
All AI research,IND,India,High impact,Article,336.9000009447336,2008
All AI research,IND,India,High impact,Article,335.101466229558,2009
All AI research,IND,India,High impact,Article,556.0495126862174,2010
All AI research,IND,India,High impact,Article,558.6921573854983,2011
All AI research,IND,India,High impact,Article,733.9285725822051,2012
All AI research,IND,India,High impact,Article,704.735714985927,2013
All AI research,IND,India,High impact,Article,804.9222236250837,2014
All AI research,IND,India,High impact,Article,956.8603613468508,2015
All AI research,IND,India,High impact,Article,1060.8996772810817,2016
All AI research,IND,India,High impact,Article,1091.6256495888033,2017
All AI research,IND,India,High impact,Article,1333.8950207069515,2018
All AI research,IND,India,High impact,Article,1406.9330633118038,2019
All AI research,IND,India,High impact,Article,2140.5103224818904,2020
All AI research,IND,India,High impact,Article,2488.7275459023813,2021
All AI research,IND,India,High impact,Article,2848.8891752369464,2022
All AI research,IND,India,High impact,Article,2921.6416109780585,2023
All AI research,IND,India,High impact,Article,1597.9279004730638,2024
All AI research,IND,India,High impact,Article,109.65173119306564,2025
All AI research,GBR,United Kingdom,High impact,Article,348.89960371288987,2000
All AI research,GBR,United Kingdom,High impact,Article,309.00000079373524,2001
All AI research,GBR,United Kingdom,High impact,Article,916.453248423338,2002
All AI research,GBR,United Kingdom,High impact,Article,629.1968265672524,2003
All AI research,GBR,United Kingdom,High impact,Article,520.687519647181,2004
All AI research,GBR,United Kingdom,High impact,Article,647.746431177003,2005
All AI research,GBR,United Kingdom,High impact,Article,752.1012509375811,2006
All AI research,GBR,United Kingdom,High impact,Article,722.2174624259983,2007
All AI research,GBR,United Kingdom,High impact,Article,710.0885998060306,2008
All AI research,GBR,United Kingdom,High impact,Article,690.5805885472231,2009
All AI research,GBR,United Kingdom,High impact,Article,783.564891923762,2010
All AI research,GBR,United Kingdom,High impact,Article,707.0100497029244,2011
All AI research,GBR,United Kingdom,High impact,Article,672.6082207935672,2012
All AI research,GBR,United Kingdom,High impact,Article,748.2111051874283,2013
All AI research,GBR,United Kingdom,High impact,Article,745.4796358323523,2014
All AI research,GBR,United Kingdom,High impact,Article,737.1258500761892,2015
All AI research,GBR,United Kingdom,High impact,Article,800.9092933701203,2016
All AI research,GBR,United Kingdom,High impact,Article,842.249192660976,2017
All AI research,GBR,United Kingdom,High impact,Article,943.0941613741928,2018
All AI research,GBR,United Kingdom,High impact,Article,1117.0660270225433,2019
All AI research,GBR,United Kingdom,High impact,Article,1207.0295629107288,2020
All AI research,GBR,United Kingdom,High impact,Article,1271.3190062555416,2021
All AI research,GBR,United Kingdom,High impact,Article,1192.3204307418732,2022
All AI research,GBR,United Kingdom,High impact,Article,1090.895799254837,2023
All AI research,GBR,United Kingdom,High impact,Article,632.8341788496913,2024
All AI research,GBR,United Kingdom,High impact,Article,87.71824985593557,2025
All AI research,DEU,Germany,High impact,Article,210.01904786626497,2000
All AI research,DEU,Germany,High impact,Article,211.7650800764561,2001
All AI research,DEU,Germany,High impact,Article,812.273161760824,2002
All AI research,DEU,Germany,High impact,Article,411.4166672646999,2003
All AI research,DEU,Germany,High impact,Article,356.4078651815653,2004
All AI research,DEU,Germany,High impact,Article,420.9528704265753,2005
All AI research,DEU,Germany,High impact,Article,488.2563502699137,2006
All AI research,DEU,Germany,High impact,Article,528.3531398813758,2007
All AI research,DEU,Germany,High impact,Article,553.440001056095,2008
All AI research,DEU,Germany,High impact,Article,669.584709513483,2009
All AI research,DEU,Germany,High impact,Article,841.780981125826,2010
All AI research,DEU,Germany,High impact,Article,753.11998043259,2011
All AI research,DEU,Germany,High impact,Article,776.3396853814522,2012
All AI research,DEU,Germany,High impact,Article,764.1121418903422,2013
All AI research,DEU,Germany,High impact,Article,757.1523268410137,2014
All AI research,DEU,Germany,High impact,Article,689.8651148732687,2015
All AI research,DEU,Germany,High impact,Article,712.6158159151909,2016
All AI research,DEU,Germany,High impact,Article,799.7642783020934,2017
All AI research,DEU,Germany,High impact,Article,897.8080766270322,2018
All AI research,DEU,Germany,High impact,Article,910.5067062498439,2019
All AI research,DEU,Germany,High impact,Article,1043.0635150880564,2020
All AI research,DEU,Germany,High impact,Article,1068.3365035688948,2021
All AI research,DEU,Germany,High impact,Article,1084.8888363377089,2022
All AI research,DEU,Germany,High impact,Article,978.6628626245624,2023
All AI research,DEU,Germany,High impact,Article,519.7764718083398,2024
All AI research,DEU,Germany,High impact,Article,57.47994050773836,2025
All AI research,JPN,Japan,High impact,Article,197.1166669398546,2000
All AI research,JPN,Japan,High impact,Article,151.93333354592323,2001
All AI research,JPN,Japan,High impact,Article,1133.8095969514716,2002
All AI research,JPN,Japan,High impact,Article,554.0362751564267,2003
All AI research,JPN,Japan,High impact,Article,416.00000093628967,2004
All AI research,JPN,Japan,High impact,Article,472.45952522715646,2005
All AI research,JPN,Japan,High impact,Article,537.739683529167,2006
All AI research,JPN,Japan,High impact,Article,386.8274434069792,2007
All AI research,JPN,Japan,High impact,Article,444.2644086943987,2008
All AI research,JPN,Japan,High impact,Article,457.3111017684141,2009
All AI research,JPN,Japan,High impact,Article,461.3578195541715,2010
All AI research,JPN,Japan,High impact,Article,400.02951955569864,2011
All AI research,JPN,Japan,High impact,Article,415.1841282953818,2012
All AI research,JPN,Japan,High impact,Article,383.43308179179826,2013
All AI research,JPN,Japan,High impact,Article,389.15468108008304,2014
All AI research,JPN,Japan,High impact,Article,379.97785391365846,2015
All AI research,JPN,Japan,High impact,Article,405.1874243440727,2016
All AI research,JPN,Japan,High impact,Article,504.3284203962556,2017
All AI research,JPN,Japan,High impact,Article,531.7921141554439,2018
All AI research,JPN,Japan,High impact,Article,633.9272655314633,2019
All AI research,JPN,Japan,High impact,Article,638.0503157072706,2020
All AI research,JPN,Japan,High impact,Article,700.2138405452646,2021
All AI research,JPN,Japan,High impact,Article,643.6232427647071,2022
All AI research,JPN,Japan,High impact,Article,535.7781277932818,2023
All AI research,JPN,Japan,High impact,Article,346.03790603790964,2024
All AI research,JPN,Japan,High impact,Article,37.05595260361831,2025
All AI research,CAN,Canada,High impact,Article,142.48333340883255,2000
All AI research,CAN,Canada,High impact,Article,147.20000040531158,2001
All AI research,CAN,Canada,High impact,Article,458.6650812688801,2002
All AI research,CAN,Canada,High impact,Article,338.8777786741654,2003
All AI research,CAN,Canada,High impact,Article,253.77619136727992,2004
All AI research,CAN,Canada,High impact,Article,287.56269937629503,2005
All AI research,CAN,Canada,High impact,Article,414.61886211236316,2006
All AI research,CAN,Canada,High impact,Article,357.88015980323155,2007
All AI research,CAN,Canada,High impact,Article,318.78889003396034,2008
All AI research,CAN,Canada,High impact,Article,331.6496767977874,2009
All AI research,CAN,Canada,High impact,Article,380.5360206866112,2010
All AI research,CAN,Canada,High impact,Article,320.08504881535964,2011
All AI research,CAN,Canada,High impact,Article,359.0261554877189,2012
All AI research,CAN,Canada,High impact,Article,362.92818246748715,2013
All AI research,CAN,Canada,High impact,Article,328.5249159185724,2014
All AI research,CAN,Canada,High impact,Article,363.1309649830063,2015
All AI research,CAN,Canada,High impact,Article,365.9464307122524,2016
All AI research,CAN,Canada,High impact,Article,409.4620874279075,2017
All AI research,CAN,Canada,High impact,Article,502.1064942207365,2018
All AI research,CAN,Canada,High impact,Article,554.0985962421057,2019
All AI research,CAN,Canada,High impact,Article,613.6962173771292,2020
All AI research,CAN,Canada,High impact,Article,672.271933036061,2021
All AI research,CAN,Canada,High impact,Article,607.4442317741731,2022
All AI research,CAN,Canada,High impact,Article,534.0791619785213,2023
All AI research,CAN,Canada,High impact,Article,327.1414759918337,2024
All AI research,CAN,Canada,High impact,Article,35.937515863776206,2025
All AI research,KOR,Korea,High impact,Article,57.833333529531956,2000
All AI research,KOR,Korea,High impact,Article,63.366666942834854,2001
All AI research,KOR,Korea,High impact,Article,165.91666715592146,2002
All AI research,KOR,Korea,High impact,Article,105.98333364725113,2003
All AI research,KOR,Korea,High impact,Article,127.31666697561741,2004
All AI research,KOR,Korea,High impact,Article,134.36575117707253,2005
All AI research,KOR,Korea,High impact,Article,139.80000059803325,2006
All AI research,KOR,Korea,High impact,Article,127.41666713356972,2007
All AI research,KOR,Korea,High impact,Article,158.30000004172325,2008
All AI research,KOR,Korea,High impact,Article,209.50940251350403,2009
All AI research,KOR,Korea,High impact,Article,190.2944449186325,2010
All AI research,KOR,Korea,High impact,Article,166.11666740477085,2011
All AI research,KOR,Korea,High impact,Article,184.68333364725115,2012
All AI research,KOR,Korea,High impact,Article,180.2672626852989,2013
All AI research,KOR,Korea,High impact,Article,220.39761967758335,2014
All AI research,KOR,Korea,High impact,Article,193.13737696657574,2015
All AI research,KOR,Korea,High impact,Article,257.22698501497507,2016
All AI research,KOR,Korea,High impact,Article,310.8039695287744,2017
All AI research,KOR,Korea,High impact,Article,438.2019547864795,2018
All AI research,KOR,Korea,High impact,Article,673.3569224596024,2019
All AI research,KOR,Korea,High impact,Article,913.6492456787626,2020
All AI research,KOR,Korea,High impact,Article,955.9568783421602,2021
All AI research,KOR,Korea,High impact,Article,948.499433059742,2022
All AI research,KOR,Korea,High impact,Article,909.9128777745879,2023
All AI research,KOR,Korea,High impact,Article,573.6117666720279,2024
All AI research,KOR,Korea,High impact,Article,91.39783879455901,2025
All AI research,FRA,France,High impact,Article,132.88492114841938,2000
All AI research,FRA,France,High impact,Article,85.66666695475578,2001
All AI research,FRA,France,High impact,Article,451.9668846505158,2002
All AI research,FRA,France,High impact,Article,263.48888939370715,2003
All AI research,FRA,France,High impact,Article,227.3601737290621,2004
All AI research,FRA,France,High impact,Article,322.4769852459431,2005
All AI research,FRA,France,High impact,Article,241.2776958902677,2006
All AI research,FRA,France,High impact,Article,259.5481614579757,2007
All AI research,FRA,France,High impact,Article,337.60055051147936,2008
All AI research,FRA,France,High impact,Article,324.0321751137575,2009
All AI research,FRA,France,High impact,Article,318.5698428894082,2010
All AI research,FRA,France,High impact,Article,328.37814477980135,2011
All AI research,FRA,France,High impact,Article,297.8940491688748,2012
All AI research,FRA,France,High impact,Article,326.7814607229261,2013
All AI research,FRA,France,High impact,Article,285.88638152620746,2014
All AI research,FRA,France,High impact,Article,308.01072933162965,2015
All AI research,FRA,France,High impact,Article,285.1020418129507,2016
All AI research,FRA,France,High impact,Article,278.6749003003041,2017
All AI research,FRA,France,High impact,Article,259.6124746189231,2018
All AI research,FRA,France,High impact,Article,330.6317801576995,2019
All AI research,FRA,France,High impact,Article,389.3905405676948,2020
All AI research,FRA,France,High impact,Article,418.40641212541055,2021
All AI research,FRA,France,High impact,Article,455.8488168992102,2022
All AI research,FRA,France,High impact,Article,403.2691224931842,2023
All AI research,FRA,France,High impact,Article,225.28119176837959,2024
All AI research,FRA,France,High impact,Article,17.41530111307899,2025
All AI research,ARE,United Arab Emirates,High impact,Article,1.0000000298023224,2000
All AI research,ARE,United Arab Emirates,High impact,Article,0.6666666865348816,2001
All AI research,ARE,United Arab Emirates,High impact,Article,4.666666746139526,2002
All AI research,ARE,United Arab Emirates,High impact,Article,2.666666626930237,2003
All AI research,ARE,United Arab Emirates,High impact,Article,3.5,2004
All AI research,ARE,United Arab Emirates,High impact,Article,5.999999970197678,2005
All AI research,ARE,United Arab Emirates,High impact,Article,9.666666746139526,2006
All AI research,ARE,United Arab Emirates,High impact,Article,9.00000002483527,2007
All AI research,ARE,United Arab Emirates,High impact,Article,5.666666746139526,2008
All AI research,ARE,United Arab Emirates,High impact,Article,6.666666686534882,2009
All AI research,ARE,United Arab Emirates,High impact,Article,5.833333373069763,2010
All AI research,ARE,United Arab Emirates,High impact,Article,10.71428593993187,2011
All AI research,ARE,United Arab Emirates,High impact,Article,17.533333319425584,2012
All AI research,ARE,United Arab Emirates,High impact,Article,26.83333358168602,2013
All AI research,ARE,United Arab Emirates,High impact,Article,14.583333410322666,2014
All AI research,ARE,United Arab Emirates,High impact,Article,31.933333563804627,2015
All AI research,ARE,United Arab Emirates,High impact,Article,36.366666823625565,2016
All AI research,ARE,United Arab Emirates,High impact,Article,36.304762144883476,2017
All AI research,ARE,United Arab Emirates,High impact,Article,30.642424473888944,2018
All AI research,ARE,United Arab Emirates,High impact,Article,48.0539687598745,2019
All AI research,ARE,United Arab Emirates,High impact,Article,90.50912778022743,2020
All AI research,ARE,United Arab Emirates,High impact,Article,101.75039810786645,2021
All AI research,ARE,United Arab Emirates,High impact,Article,119.50142992436886,2022
All AI research,ARE,United Arab Emirates,High impact,Article,155.42666148609584,2023
All AI research,ARE,United Arab Emirates,High impact,Article,85.05338614924402,2024
All AI research,ARE,United Arab Emirates,High impact,Article,13.695635110139847,2025
