序号,Institution,Country/Region,Count（Geometric mean count of papers published across all areas）,Faculty（Number of faculty who have published in these areas）
218,CUNY,United States,1.2,3
218,Case Western Reserve University,United States,1.2,2
218,Colorado School of Mines,United States,1.2,3
218,Dartmouth College,United States,1.2,2
218,ETS Montreal,Canada,1.2,2
218,Heriot-Watt University,United Kingdom,1.2,3
218,Hong Kong Baptist University,Hong Kong,1.2,2
218,IIIT Hyderabad,India,1.2,3
218,IT University of Copenhagen,Denmark,1.2,2
218,Koç University,Turkey,1.2,2
218,Lehigh University,United States,1.2,3
218,National Chiao Tung University,Taiwan,1.2,3
218,North Carolina State University,United States,1.2,2
218,Qatar Computing Research Inst.,Qatar,1.2,6
218,RMIT University,Australia,1.2,3
218,Rochester Inst. of Technology,United States,1.2,3
218,Royal Holloway Univ. of London,United Kingdom,1.2,3
218,Shenzhen University,China,1.2,3
218,Sichuan University,China,1.2,4
218,Stevens Institute of Technology,United States,1.2,2
218,TU Kaiserslautern,Germany,1.2,2
218,Tokyo Institute of Technology,Japan,1.2,4
218,Tongji University,China,1.2,3
218,UC Chile,Chile,1.2,3
218,UNIST,South Korea,1.2,2
218,USP,Brazil,1.2,2
218,University of A Coruña,Spain,1.2,4
218,University of Aberdeen,United Kingdom,1.2,2
218,University of Basel,Switzerland,1.2,2
218,University of Connecticut,United States,1.2,2
218,University of Crete,Greece,1.2,2
218,University of Delaware,United States,1.2,3
218,University of Düsseldorf,Germany,1.2,3
218,University of Haifa,Israel,1.2,3
218,University of Lübeck,Germany,1.2,3
218,University of Manchester,United Kingdom,1.2,3
218,University of Mannheim,Germany,1.2,2
218,University of Massachusetts Lowell,United States,1.2,3
218,University of New Hampshire,United States,1.2,1
218,University of Oregon,United States,1.2,2
218,University of Pisa,Italy,1.2,3
218,University of Potsdam,Germany,1.2,3
218,University of South Carolina,United States,1.2,2
218,University of St Andrews,United Kingdom,1.2,1
218,University of Texas at Arlington,United States,1.2,2
218,University of Würzburg,Germany,1.2,3
218,University of York,United Kingdom,1.2,3
218,University of Zurich,Switzerland,1.2,3
218,Utrecht University,Netherlands,1.2,4
218,Washington State University,United States,1.2,3
218,Xidian University,China,1.2,3
272,Augusta University,United States,1.1,1
272,Bauhaus University Weimar,Germany,1.1,1
272,Bielefeld University,Germany,1.1,2
272,Boise State University,United States,1.1,1
272,Brno University of Technology,Czech Republic,1.1,2
272,Central South University,China,1.1,2
272,Chalmers/GU,Sweden,1.1,1
272,Chongqing University,China,1.1,2
272,Clemson University,United States,1.1,1
272,Cleveland State University,United States,1.1,2
272,Colorado State University,United States,1.1,2
272,Concordia University,Canada,1.1,3
272,Cyprus University of Technology,Cyprus,1.1,1
272,Dalhousie University,Canada,1.1,2
272,DePaul University,United States,1.1,2
272,Drexel University,United States,1.1,1
272,East China Normal University,China,1.1,1
272,Ecole Normale Superieure de Rennes,France,1.1,1
272,Friedrich Schiller University Jena,Germany,1.1,3
272,George Mason University,United States,1.1,3
272,George Washington University,United States,1.1,1
272,Georgia State University,United States,1.1,2
272,Goethe University Frankfurt,Germany,1.1,1
272,Hacettepe University,Turkey,1.1,1
272,Hamburg University of Technology,Germany,1.1,1
272,Hanyang University,South Korea,1.1,1
272,Hasso Plattner Institute,Germany,1.1,1
272,IUST,Iran,1.1,1
272,Illinois Institute of Technology,United States,1.1,1
272,JKU Linz,Austria,1.1,2
272,KTH Royal Inst. of Technology,Sweden,1.1,2
272,Karlsruhe Inst. of Technology,Germany,1.1,3
272,Keio University,Japan,1.1,1
272,Korea University,South Korea,1.1,1
272,Kyungpook National University,South Korea,1.1,1
272,Leiden University,Netherlands,1.1,1
272,Middlesex University,United Kingdom,1.1,2
272,Mississippi State University,United States,1.1,1
272,Monash University Indonesia,Indonesia,1.1,1
272,NJIT,United States,1.1,2
272,NTNU,Norway,1.1,1
272,National Tsing Hua University,Taiwan,1.1,2
272,New Mexico State University,United States,1.1,2
272,Northern Arizona University,United States,1.1,1
272,Open University UK,United Kingdom,1.1,2
272,Paderborn University,Germany,1.1,1
272,Politecnico di Milano,Italy,1.1,1
272,Portland State University,United States,1.1,1
272,Queen's University Belfast,United Kingdom,1.1,1
272,Queen’s University,Canada,1.1,1
272,Ruhr-University Bochum,Germany,1.1,1
272,SUFE,China,1.1,1
272,Shandong University,China,1.1,3
272,TU Dortmund,Germany,1.1,1
272,Tampere University,Finland,1.1,1
272,Texas State University,United States,1.1,1
272,Texas Tech University,United States,1.1,2
272,Tilburg University,Netherlands,1.1,2
272,Toronto Metropolitan University,Canada,1.1,1
272,Tufts University,United States,1.1,2
272,UAEU,United Arab Emirates,1.1,1
272,UFMG,Brazil,1.1,1
272,UFRGS,Brazil,1.1,2
272,UNC - Charlotte,United States,1.1,2
272,Univ. of Massachusetts Dartmouth,United States,1.1,1
272,Univ. of Modena and Reggio Emilia,Italy,1.1,3
272,Universidad de los Andes,Colombia,1.1,1
272,Universidade NOVA de Lisboa,Portugal,1.1,1
272,University at Albany - SUNY,United States,1.1,1
272,University of Arkansas,United States,1.1,1
272,University of Auckland,New Zealand,1.1,1
272,University of Bath,United Kingdom,1.1,3
272,University of Bayreuth,Germany,1.1,1
272,University of Bergen,Norway,1.1,1
272,University of Bremen,Germany,1.1,1
272,University of Bristol,United Kingdom,1.1,2
272,University of Buenos Aires,Argentina,1.1,1
272,University of Canterbury,New Zealand,1.1,1
272,University of Essex,United Kingdom,1.1,2
272,University of Fribourg,Switzerland,1.1,1
272,University of Glasgow,United Kingdom,1.1,2
272,University of Guelph,Canada,1.1,2
272,University of Göttingen,Germany,1.1,2
272,University of Halle-Wittenberg,Germany,1.1,1
272,University of Hannover,Germany,1.1,3
272,University of Hildesheim,Germany,1.1,1
272,University of Innsbruck,Austria,1.1,1
272,University of Iowa,United States,1.1,2
272,University of Kentucky,United States,1.1,1
272,University of Koblenz-Landau,Germany,1.1,1
272,University of Konstanz,Germany,1.1,1
272,University of Leeds,United Kingdom,1.1,2
272,University of Macau,Macao,1.1,2
272,University of Manitoba,Canada,1.1,1
272,University of Memphis,United States,1.1,1
272,University of Nebraska,United States,1.1,1
272,University of Nebraska - Omaha,United States,1.1,2
272,University of New Brunswick,Canada,1.1,1
272,University of New Mexico,United States,1.1,2
272,University of Piraeus,Greece,1.1,1
272,University of Salerno,Italy,1.1,1
272,University of Salzburg,Austria,1.1,1
272,University of Siegen,Germany,1.1,2
272,University of South Florida,United States,1.1,3
272,University of Strathclyde,United Kingdom,1.1,1
272,University of Tartu,Estonia,1.1,1
272,University of Tennessee,United States,1.1,2
272,University of Texas - El Paso,United States,1.1,2
272,University of Tsukuba,Japan,1.1,2
272,University of Tulsa,United States,1.1,1
272,University of Ulm,Germany,1.1,2
272,University of Utah,United States,1.1,2
272,University of Vienna,Austria,1.1,1
272,University of Waikato,New Zealand,1.1,2
272,University of Wollongong,Australia,1.1,2
272,Université de Sherbrooke,Canada,1.1,2
272,Uppsala University,Sweden,1.1,1
272,VISTEC,Thailand,1.1,1
272,Victoria University of Wellington,New Zealand,1.1,3
272,Waseda University,Japan,1.1,2
272,Wayne State University,United States,1.1,2
272,Western Sydney University,Australia,1.1,2
272,Worcester Polytechnic Institute,United States,1.1,2
395,Aarhus University,Denmark,1.0,1
395,Beijing Jiaotong University,China,1.0,1
395,CWI,Netherlands,1.0,1
395,City University of Macau,Macao,1.0,1
395,EURECOM,France,1.0,1
395,Florida Atlantic University,United States,1.0,1
395,HUST,China,1.0,1
395,Humboldt University of Berlin,Germany,1.0,1
395,IIT Hyderabad,India,1.0,1
395,IIT Roorkee,India,1.0,1
395,Iowa State University,United States,1.0,1
395,LUMS,Pakistan,1.0,1
395,MUST,Macao,1.0,1
395,Montana State University,United States,1.0,1
395,NTUA,Greece,1.0,1
395,NYU Shanghai,China,1.0,1
395,OHSU,United States,1.0,1
395,THWS,Germany,1.0,1
395,TU Clausthal,Germany,1.0,1
395,Universidad Nacional de Córdoba,Argentina,1.0,1
395,University of Antwerp,Belgium,1.0,1
395,University of Athens,Greece,1.0,1
395,University of Cagliari,Italy,1.0,1
395,University of Calgary,Canada,1.0,1
395,University of Cape Town,South Africa,1.0,1
395,University of Exeter,United Kingdom,1.0,1
395,University of Hawaii at Manoa,United States,1.0,1
395,University of Houston,United States,1.0,1
395,University of Idaho,United States,1.0,1
395,University of Luxembourg,Luxembourg,1.0,1
395,University of Magdeburg,Germany,1.0,1
395,University of Michigan-Dearborn,United States,1.0,1
395,University of North Texas,United States,1.0,1
395,University of Oklahoma,United States,1.0,1
395,University of Sussex,United Kingdom,1.0,1
395,University of Twente,Netherlands,1.0,1
395,University of Wroclaw,Poland,1.0,1
395,Université Laval,Canada,1.0,1
395,West Virginia University,United States,1.0,1
