ai_concept,Country/territory,Country/territory_label,impact_level,pub_type,publications,year
All AI research,CHN,China (People's Republic of),High impact,All publication types,16.38704665897194,2017
All AI research,CHN,China (People's Republic of),High impact,All publication types,19.59988318435451,2018
All AI research,CHN,China (People's Republic of),High impact,All publication types,22.05096619517115,2019
All AI research,CHN,China (People's Republic of),High impact,All publication types,23.44920590057017,2020
All AI research,CHN,China (People's Republic of),High impact,All publication types,25.480421270898333,2021
All AI research,CHN,China (People's Republic of),High impact,All publication types,30.92583419333586,2022
All AI research,CHN,China (People's Republic of),High impact,All publication types,32.13797276737301,2023
All AI research,CHN,China (People's Republic of),High impact,All publication types,35.01727581207959,2024
All AI research,CHN,China (People's Republic of),High impact,All publication types,34.97227278317764,2025
All AI research,GBR,United Kingdom,High impact,All publication types,9.603681697440138,2000
All AI research,GBR,United Kingdom,High impact,All publication types,9.266859808586476,2001
All AI research,GBR,United Kingdom,High impact,All publication types,7.466481981799583,2002
All AI research,GBR,United Kingdom,High impact,All publication types,8.09979694853628,2003
All AI research,GBR,United Kingdom,High impact,All publication types,7.4289315589316836,2004
All AI research,GBR,United Kingdom,High impact,All publication types,7.679961009443496,2005
All AI research,GBR,United Kingdom,High impact,All publication types,8.02386103058123,2006
All AI research,GBR,United Kingdom,High impact,All publication types,8.030367259601354,2007
All AI research,GBR,United Kingdom,High impact,All publication types,7.376390208413144,2008
All AI research,GBR,United Kingdom,High impact,All publication types,6.634465956467737,2009
All AI research,GBR,United Kingdom,High impact,All publication types,6.462996109535903,2010
All AI research,GBR,United Kingdom,High impact,All publication types,6.139643913494868,2011
All AI research,GBR,United Kingdom,High impact,All publication types,5.802669506474396,2012
All AI research,GBR,United Kingdom,High impact,All publication types,6.1841050915318725,2013
All AI research,GBR,United Kingdom,High impact,All publication types,5.992594734141899,2014
All AI research,GBR,United Kingdom,High impact,All publication types,5.855128184601026,2015
All AI research,GBR,United Kingdom,High impact,All publication types,5.856558971182178,2016
All AI research,GBR,United Kingdom,High impact,All publication types,5.366351028040486,2017
All AI research,GBR,United Kingdom,High impact,All publication types,5.0157895339981735,2018
All AI research,GBR,United Kingdom,High impact,All publication types,4.968288979493847,2019
All AI research,GBR,United Kingdom,High impact,All publication types,4.637836771503827,2020
All AI research,GBR,United Kingdom,High impact,All publication types,4.101395746981056,2021
All AI research,GBR,United Kingdom,High impact,All publication types,3.5734689431628106,2022
All AI research,GBR,United Kingdom,High impact,All publication types,3.5233158638165487,2023
All AI research,GBR,United Kingdom,High impact,All publication types,3.2675960206313777,2024
All AI research,GBR,United Kingdom,High impact,All publication types,3.5153254831486795,2025
All AI research,DEU,Germany,High impact,All publication types,6.495950609556207,2000
All AI research,DEU,Germany,High impact,All publication types,6.508549662356026,2001
All AI research,DEU,Germany,High impact,All publication types,6.391842198647842,2002
All AI research,DEU,Germany,High impact,All publication types,5.356901976626324,2003
All AI research,DEU,Germany,High impact,All publication types,5.77544273101281,2004
All AI research,DEU,Germany,High impact,All publication types,5.7809259915103635,2005
All AI research,DEU,Germany,High impact,All publication types,5.699771742448606,2006
All AI research,DEU,Germany,High impact,All publication types,6.223740470882914,2007
All AI research,DEU,Germany,High impact,All publication types,5.99836619358866,2008
All AI research,DEU,Germany,High impact,All publication types,6.594333078667817,2009
All AI research,DEU,Germany,High impact,All publication types,7.285154485420663,2010
All AI research,DEU,Germany,High impact,All publication types,6.734195162834516,2011
All AI research,DEU,Germany,High impact,All publication types,6.75907761518167,2012
All AI research,DEU,Germany,High impact,All publication types,6.308515566158755,2013
All AI research,DEU,Germany,High impact,All publication types,6.075661576182218,2014
All AI research,DEU,Germany,High impact,All publication types,5.207728106914478,2015
All AI research,DEU,Germany,High impact,All publication types,5.288069011305818,2016
All AI research,DEU,Germany,High impact,All publication types,5.10636648270931,2017
All AI research,DEU,Germany,High impact,All publication types,4.616485558650147,2018
All AI research,DEU,Germany,High impact,All publication types,4.189874254397503,2019
All AI research,DEU,Germany,High impact,All publication types,3.846601624217681,2020
All AI research,DEU,Germany,High impact,All publication types,3.519346869077234,2021
All AI research,DEU,Germany,High impact,All publication types,3.4172882390095234,2022
All AI research,DEU,Germany,High impact,All publication types,3.3117667366990213,2023
All AI research,DEU,Germany,High impact,All publication types,2.7610807443613563,2024
All AI research,DEU,Germany,High impact,All publication types,2.164418507357846,2025
All AI research,IND,India,High impact,All publication types,1.173327135501124,2000
All AI research,IND,India,High impact,All publication types,1.0341220019991266,2001
All AI research,IND,India,High impact,All publication types,1.1096580456980971,2002
All AI research,IND,India,High impact,All publication types,1.400415379676589,2003
All AI research,IND,India,High impact,All publication types,1.5846603654836515,2004
All AI research,IND,India,High impact,All publication types,1.5046622378545749,2005
All AI research,IND,India,High impact,All publication types,1.5903121380695495,2006
All AI research,IND,India,High impact,All publication types,2.1972049675969925,2007
All AI research,IND,India,High impact,All publication types,3.2531966296162835,2008
All AI research,IND,India,High impact,All publication types,3.1626342976352046,2009
All AI research,IND,India,High impact,All publication types,4.3558958794793945,2010
All AI research,IND,India,High impact,All publication types,4.782202058489523,2011
All AI research,IND,India,High impact,All publication types,5.927558102162684,2012
All AI research,IND,India,High impact,All publication types,5.570458178589434,2013
All AI research,IND,India,High impact,All publication types,6.075758000282584,2014
All AI research,IND,India,High impact,All publication types,6.905481724143892,2015
All AI research,IND,India,High impact,All publication types,6.85147905056242,2016
All AI research,IND,India,High impact,All publication types,6.6278456167919435,2017
All AI research,IND,India,High impact,All publication types,6.8494909687580465,2018
All AI research,IND,India,High impact,All publication types,5.604945270532808,2019
All AI research,IND,India,High impact,All publication types,7.132967502992012,2020
All AI research,IND,India,High impact,All publication types,7.892022527389101,2021
All AI research,IND,India,High impact,All publication types,8.738623281187678,2022
All AI research,IND,India,High impact,All publication types,9.23285831755065,2023
All AI research,IND,India,High impact,All publication types,8.170002526718843,2024
All AI research,IND,India,High impact,All publication types,4.750847776238333,2025
All AI research,JPN,Japan,High impact,All publication types,5.0848048326438215,2000
All AI research,JPN,Japan,High impact,All publication types,4.02060196045871,2001
All AI research,JPN,Japan,High impact,All publication types,8.478709640136353,2002
All AI research,JPN,Japan,High impact,All publication types,6.743138573381231,2003
All AI research,JPN,Japan,High impact,All publication types,5.442896245287315,2004
All AI research,JPN,Japan,High impact,All publication types,5.423674404279574,2005
All AI research,JPN,Japan,High impact,All publication types,5.382267130335683,2006
All AI research,JPN,Japan,High impact,All publication types,4.106641453226378,2007
All AI research,JPN,Japan,High impact,All publication types,4.426059813684806,2008
All AI research,JPN,Japan,High impact,All publication types,4.177777688030419,2009
All AI research,JPN,Japan,High impact,All publication types,3.590040717637029,2010
All AI research,JPN,Japan,High impact,All publication types,3.383302220583496,2011
All AI research,JPN,Japan,High impact,All publication types,3.261131739364689,2012
All AI research,JPN,Japan,High impact,All publication types,2.873280467319802,2013
All AI research,JPN,Japan,High impact,All publication types,2.9402889653434374,2014
All AI research,JPN,Japan,High impact,All publication types,2.667461706287317,2015
All AI research,JPN,Japan,High impact,All publication types,2.67120731323163,2016
All AI research,JPN,Japan,High impact,All publication types,2.9241880446693562,2017
All AI research,JPN,Japan,High impact,All publication types,2.671643681423296,2018
All AI research,JPN,Japan,High impact,All publication types,2.5379119449488474,2019
All AI research,JPN,Japan,High impact,All publication types,2.1728971318726003,2020
All AI research,JPN,Japan,High impact,All publication types,2.0245043536653236,2021
All AI research,JPN,Japan,High impact,All publication types,1.8769809892669964,2022
All AI research,JPN,Japan,High impact,All publication types,1.6373836902055219,2023
All AI research,JPN,Japan,High impact,All publication types,1.703316793362523,2024
All AI research,JPN,Japan,High impact,All publication types,1.3901813383258894,2025
All AI research,FRA,France,High impact,All publication types,4.384717801870711,2000
All AI research,FRA,France,High impact,All publication types,2.7378078255025065,2001
All AI research,FRA,France,High impact,All publication types,4.108303427641582,2002
All AI research,FRA,France,High impact,All publication types,3.7337629881322023,2003
All AI research,FRA,France,High impact,All publication types,3.8236315830510654,2004
All AI research,FRA,France,High impact,All publication types,4.234579796604399,2005
All AI research,FRA,France,High impact,All publication types,3.4991643706364517,2006
All AI research,FRA,France,High impact,All publication types,3.7126576795917092,2007
All AI research,FRA,France,High impact,All publication types,4.0202318753298485,2008
All AI research,FRA,France,High impact,All publication types,3.860958618196903,2009
All AI research,FRA,France,High impact,All publication types,3.71376065554803,2010
All AI research,FRA,France,High impact,All publication types,4.143410291977569,2011
All AI research,FRA,France,High impact,All publication types,3.7579484146454707,2012
All AI research,FRA,France,High impact,All publication types,3.746711692652062,2013
All AI research,FRA,France,High impact,All publication types,3.435484619162343,2014
All AI research,FRA,France,High impact,All publication types,3.0834945635568274,2015
All AI research,FRA,France,High impact,All publication types,2.7682229211278178,2016
All AI research,FRA,France,High impact,All publication types,2.4659002785868127,2017
All AI research,FRA,France,High impact,All publication types,2.041932735366841,2018
All AI research,FRA,France,High impact,All publication types,1.9496769717868265,2019
All AI research,FRA,France,High impact,All publication types,1.7856462195756344,2020
All AI research,FRA,France,High impact,All publication types,1.6404619604610293,2021
All AI research,FRA,France,High impact,All publication types,1.6253613389926256,2022
All AI research,FRA,France,High impact,All publication types,1.4712485618456719,2023
All AI research,FRA,France,High impact,All publication types,1.2648934865811565,2024
All AI research,FRA,France,High impact,All publication types,0.9142913715034151,2025
All AI research,CAN,Canada,High impact,All publication types,3.787139514056693,2000
All AI research,CAN,Canada,High impact,All publication types,4.072911634789457,2001
All AI research,CAN,Canada,High impact,All publication types,3.602381190845351,2002
All AI research,CAN,Canada,High impact,All publication types,4.344399483239676,2003
All AI research,CAN,Canada,High impact,All publication types,3.5830993316679067,2004
All AI research,CAN,Canada,High impact,All publication types,3.303441660290807,2005
All AI research,CAN,Canada,High impact,All publication types,4.1667631289240425,2006
All AI research,CAN,Canada,High impact,All publication types,3.7381532471066747,2007
All AI research,CAN,Canada,High impact,All publication types,3.2949344958022007,2008
All AI research,CAN,Canada,High impact,All publication types,3.080053074513393,2009
All AI research,CAN,Canada,High impact,All publication types,3.2208076014968356,2010
All AI research,CAN,Canada,High impact,All publication types,2.797224187882161,2011
All AI research,CAN,Canada,High impact,All publication types,3.087813539055936,2012
All AI research,CAN,Canada,High impact,All publication types,2.964467915868306,2013
All AI research,CAN,Canada,High impact,All publication types,2.7008703126030094,2014
All AI research,CAN,Canada,High impact,All publication types,3.0358081055079533,2015
All AI research,CAN,Canada,High impact,All publication types,2.6769420459469804,2016
All AI research,CAN,Canada,High impact,All publication types,2.481711251368354,2017
All AI research,CAN,Canada,High impact,All publication types,2.4853982503374032,2018
All AI research,CAN,Canada,High impact,All publication types,2.590976360809756,2019
All AI research,CAN,Canada,High impact,All publication types,2.262454704653469,2020
All AI research,CAN,Canada,High impact,All publication types,2.03343755315182,2021
All AI research,CAN,Canada,High impact,All publication types,1.8490991664901602,2022
All AI research,CAN,Canada,High impact,All publication types,1.732267634665972,2023
All AI research,CAN,Canada,High impact,All publication types,1.6940957853952916,2024
All AI research,CAN,Canada,High impact,All publication types,1.7052320071339244,2025
All AI research,KOR,Korea,High impact,All publication types,1.3669454792512468,2000
All AI research,KOR,Korea,High impact,All publication types,1.6586190279981694,2001
All AI research,KOR,Korea,High impact,All publication types,1.2393441842792559,2002
All AI research,KOR,Korea,High impact,All publication types,1.3307479027656075,2003
All AI research,KOR,Korea,High impact,All publication types,1.855146388591318,2004
All AI research,KOR,Korea,High impact,All publication types,1.7285411291980706,2005
All AI research,KOR,Korea,High impact,All publication types,1.4760857632939237,2006
All AI research,KOR,Korea,High impact,All publication types,1.3438593213641974,2007
All AI research,KOR,Korea,High impact,All publication types,1.5877084414762277,2008
All AI research,KOR,Korea,High impact,All publication types,1.7964524567578355,2009
All AI research,KOR,Korea,High impact,All publication types,1.4397421472536218,2010
All AI research,KOR,Korea,High impact,All publication types,1.4193040373659647,2011
All AI research,KOR,Korea,High impact,All publication types,1.3685715624604111,2012
All AI research,KOR,Korea,High impact,All publication types,1.3391136323773347,2013
All AI research,KOR,Korea,High impact,All publication types,1.5155818639125471,2014
All AI research,KOR,Korea,High impact,All publication types,1.3219089265761488,2015
All AI research,KOR,Korea,High impact,All publication types,1.600492631587428,2016
All AI research,KOR,Korea,High impact,All publication types,1.8518436296158838,2017
All AI research,KOR,Korea,High impact,All publication types,2.062758463109513,2018
All AI research,KOR,Korea,High impact,All publication types,2.513318217370303,2019
All AI research,KOR,Korea,High impact,All publication types,2.9165925746187553,2020
All AI research,KOR,Korea,High impact,All publication types,2.7271040774844795,2021
All AI research,KOR,Korea,High impact,All publication types,2.684963014696335,2022
All AI research,KOR,Korea,High impact,All publication types,2.67468522058563,2023
All AI research,KOR,Korea,High impact,All publication types,2.7529340575595933,2024
All AI research,KOR,Korea,High impact,All publication types,3.34181170492721,2025
All AI research,ARE,United Arab Emirates,High impact,All publication types,0.023234201395425695,2000
All AI research,ARE,United Arab Emirates,High impact,All publication types,0.016095284520155326,2001
All AI research,ARE,United Arab Emirates,High impact,All publication types,0.03390487313263879,2002
All AI research,ARE,United Arab Emirates,High impact,All publication types,0.029976018681462248,2003
All AI research,ARE,United Arab Emirates,High impact,All publication types,0.0435431698631799,2004
All AI research,ARE,United Arab Emirates,High impact,All publication types,0.060374320353943814,2005
All AI research,ARE,United Arab Emirates,High impact,All publication types,0.0885712545528178,2006
All AI research,ARE,United Arab Emirates,High impact,All publication types,0.10307346322266685,2007
All AI research,ARE,United Arab Emirates,High impact,All publication types,0.0677626544434625,2008
All AI research,ARE,United Arab Emirates,High impact,All publication types,0.0613668062841731,2009
All AI research,ARE,United Arab Emirates,High impact,All publication types,0.05745440331715596,2010
All AI research,ARE,United Arab Emirates,High impact,All publication types,0.09535237663315571,2011
All AI research,ARE,United Arab Emirates,High impact,All publication types,0.1442445011182159,2012
All AI research,ARE,United Arab Emirates,High impact,All publication types,0.19860856613149594,2013
All AI research,ARE,United Arab Emirates,High impact,All publication types,0.12105592004535491,2014
All AI research,ARE,United Arab Emirates,High impact,All publication types,0.21921423462364753,2015
All AI research,ARE,United Arab Emirates,High impact,All publication types,0.22602846865865264,2016
All AI research,ARE,United Arab Emirates,High impact,All publication types,0.21910483713509962,2017
All AI research,ARE,United Arab Emirates,High impact,All publication types,0.14329446319096742,2018
All AI research,ARE,United Arab Emirates,High impact,All publication types,0.1784461272581745,2019
All AI research,ARE,United Arab Emirates,High impact,All publication types,0.34378211615111176,2020
All AI research,ARE,United Arab Emirates,High impact,All publication types,0.3278423175445247,2021
All AI research,ARE,United Arab Emirates,High impact,All publication types,0.34840481008815516,2022
All AI research,ARE,United Arab Emirates,High impact,All publication types,0.49109200768143185,2023
All AI research,ARE,United Arab Emirates,High impact,All publication types,0.43789054388332366,2024
All AI research,ARE,United Arab Emirates,High impact,All publication types,0.5617621684023688,2025
