ai_concept,Country/territory,Country/territory_label,impact_level,pub_type,publications,year
All AI research,GBR,United Kingdom,High impact,Article,5.531141504623746,2016
All AI research,GBR,United Kingdom,High impact,Article,5.213228452624098,2017
All AI research,GBR,United Kingdom,High impact,Article,4.6766545510869735,2018
All AI research,GBR,United Kingdom,High impact,Article,4.596222930852969,2019
All AI research,GBR,United Kingdom,High impact,Article,4.133379754414566,2020
All AI research,GBR,United Kingdom,High impact,Article,3.84711916320246,2021
All AI research,GBR,United Kingdom,High impact,Article,3.526114695647831,2022
All AI research,GBR,United Kingdom,High impact,Article,3.358669310797925,2023
All AI research,GBR,United Kingdom,High impact,Article,3.158485600270609,2024
All AI research,GBR,United Kingdom,High impact,Article,3.48641689763345,2025
All AI research,DEU,Germany,High impact,Article,5.61248122702904,2000
All AI research,DEU,Germany,High impact,Article,5.951800998673244,2001
All AI research,DEU,Germany,High impact,Article,6.346875764143893,2002
All AI research,DEU,Germany,High impact,Article,5.155597324656586,2003
All AI research,DEU,Germany,High impact,Article,5.062611712038508,2004
All AI research,DEU,Germany,High impact,Article,4.952386700256853,2005
All AI research,DEU,Germany,High impact,Article,5.2242280024358765,2006
All AI research,DEU,Germany,High impact,Article,5.829138774097723,2007
All AI research,DEU,Germany,High impact,Article,5.58917389875299,2008
All AI research,DEU,Germany,High impact,Article,6.3540017789836645,2009
All AI research,DEU,Germany,High impact,Article,6.956867590876808,2010
All AI research,DEU,Germany,High impact,Article,6.505874032962502,2011
All AI research,DEU,Germany,High impact,Article,6.440515038611599,2012
All AI research,DEU,Germany,High impact,Article,6.226467886804284,2013
All AI research,DEU,Germany,High impact,Article,5.845833259760282,2014
All AI research,DEU,Germany,High impact,Article,5.12605968247925,2015
All AI research,DEU,Germany,High impact,Article,4.921379922655392,2016
All AI research,DEU,Germany,High impact,Article,4.950261665273105,2017
All AI research,DEU,Germany,High impact,Article,4.4520880305763155,2018
All AI research,DEU,Germany,High impact,Article,3.746324479239119,2019
All AI research,DEU,Germany,High impact,Article,3.5718906548043936,2020
All AI research,DEU,Germany,High impact,Article,3.232876890383305,2021
All AI research,DEU,Germany,High impact,Article,3.208401341050948,2022
All AI research,DEU,Germany,High impact,Article,3.013124557414221,2023
All AI research,DEU,Germany,High impact,Article,2.594212759731544,2024
All AI research,DEU,Germany,High impact,Article,2.2845763132560286,2025
All AI research,IND,India,High impact,Article,1.2248352030065435,2000
All AI research,IND,India,High impact,Article,0.9602773074429228,2001
All AI research,IND,India,High impact,Article,1.1699744762187454,2002
All AI research,IND,India,High impact,Article,1.5085332354183818,2003
All AI research,IND,India,High impact,Article,1.7163825777582888,2004
All AI research,IND,India,High impact,Article,1.723921567265553,2005
All AI research,IND,India,High impact,Article,1.753691419939519,2006
All AI research,IND,India,High impact,Article,2.344281931520729,2007
All AI research,IND,India,High impact,Article,3.4023429607129327,2008
All AI research,IND,India,High impact,Article,3.179934192508276,2009
All AI research,IND,India,High impact,Article,4.595450503711679,2010
All AI research,IND,India,High impact,Article,4.826297128734129,2011
All AI research,IND,India,High impact,Article,6.088672391724891,2012
All AI research,IND,India,High impact,Article,5.742631293867929,2013
All AI research,IND,India,High impact,Article,6.21465580911536,2014
All AI research,IND,India,High impact,Article,7.109974420091782,2015
All AI research,IND,India,High impact,Article,7.326655197818494,2016
All AI research,IND,India,High impact,Article,6.756781657541256,2017
All AI research,IND,India,High impact,Article,6.614574105910822,2018
All AI research,IND,India,High impact,Article,5.788895062009101,2019
All AI research,IND,India,High impact,Article,7.330012704681698,2020
All AI research,IND,India,High impact,Article,7.531100681040531,2021
All AI research,IND,India,High impact,Article,8.425176427468086,2022
All AI research,IND,India,High impact,Article,8.995201945635053,2023
All AI research,IND,India,High impact,Article,7.975283941029951,2024
All AI research,IND,India,High impact,Article,4.358176880114722,2025
All AI research,JPN,Japan,High impact,Article,5.267682164900317,2000
All AI research,JPN,Japan,High impact,Article,4.270189239906311,2001
All AI research,JPN,Japan,High impact,Article,8.859271721406419,2002
All AI research,JPN,Japan,High impact,Article,6.942810452842962,2003
All AI research,JPN,Japan,High impact,Article,5.909090911546535,2004
All AI research,JPN,Japan,High impact,Article,5.558347343667198,2005
All AI research,JPN,Japan,High impact,Article,5.753688018929158,2006
All AI research,JPN,Japan,High impact,Article,4.267734359930126,2007
All AI research,JPN,Japan,High impact,Article,4.486612880314713,2008
All AI research,JPN,Japan,High impact,Article,4.3396384548518006,2009
All AI research,JPN,Japan,High impact,Article,3.8128745298585542,2010
All AI research,JPN,Japan,High impact,Article,3.4556800128991303,2011
All AI research,JPN,Japan,High impact,Article,3.4443680677812982,2012
All AI research,JPN,Japan,High impact,Article,3.1244546966741606,2013
All AI research,JPN,Japan,High impact,Article,3.004591410741373,2014
All AI research,JPN,Japan,High impact,Article,2.8234347775936066,2015
All AI research,JPN,Japan,High impact,Article,2.798255680753355,2016
All AI research,JPN,Japan,High impact,Article,3.1216168487739124,2017
All AI research,JPN,Japan,High impact,Article,2.637072853121446,2018
All AI research,JPN,Japan,High impact,Article,2.608324811465984,2019
All AI research,JPN,Japan,High impact,Article,2.184954153800877,2020
All AI research,JPN,Japan,High impact,Article,2.1189064829884328,2021
All AI research,JPN,Japan,High impact,Article,1.9034223655473614,2022
All AI research,JPN,Japan,High impact,Article,1.6495631905863581,2023
All AI research,JPN,Japan,High impact,Article,1.7270807739164904,2024
All AI research,JPN,Japan,High impact,Article,1.4728120947161958,2025
All AI research,CAN,Canada,High impact,Article,3.807678598899336,2000
All AI research,CAN,Canada,High impact,Article,4.137155706222786,2001
All AI research,CAN,Canada,High impact,Article,3.583880922341396,2002
All AI research,CAN,Canada,High impact,Article,4.246588697375312,2003
All AI research,CAN,Canada,High impact,Article,3.6047754389427262,2004
All AI research,CAN,Canada,High impact,Article,3.383090573626402,2005
All AI research,CAN,Canada,High impact,Article,4.436324214908997,2006
All AI research,CAN,Canada,High impact,Article,3.948368919427031,2007
All AI research,CAN,Canada,High impact,Article,3.21943939720695,2008
All AI research,CAN,Canada,High impact,Article,3.147178551767788,2009
All AI research,CAN,Canada,High impact,Article,3.1449257809736606,2010
All AI research,CAN,Canada,High impact,Article,2.765074704605818,2011
All AI research,CAN,Canada,High impact,Article,2.978481452403674,2012
All AI research,CAN,Canada,High impact,Article,2.9573678383903403,2013
All AI research,CAN,Canada,High impact,Article,2.536480193027269,2014
All AI research,CAN,Canada,High impact,Article,2.698253555553576,2015
All AI research,CAN,Canada,High impact,Article,2.5272543447015154,2016
All AI research,CAN,Canada,High impact,Article,2.534427367874314,2017
All AI research,CAN,Canada,High impact,Article,2.489866566352373,2018
All AI research,CAN,Canada,High impact,Article,2.2798658381811228,2019
All AI research,CAN,Canada,High impact,Article,2.101555420192334,2020
All AI research,CAN,Canada,High impact,Article,2.034351900459458,2021
All AI research,CAN,Canada,High impact,Article,1.7964281892852385,2022
All AI research,CAN,Canada,High impact,Article,1.6443323845405116,2023
All AI research,CAN,Canada,High impact,Article,1.6327683865774563,2024
All AI research,CAN,Canada,High impact,Article,1.428359124494792,2025
All AI research,FRA,France,High impact,Article,3.551173728659385,2000
All AI research,FRA,France,High impact,Article,2.40771969462689,2001
All AI research,FRA,France,High impact,Article,3.5315430835675414,2002
All AI research,FRA,France,High impact,Article,3.3018657757998127,2003
All AI research,FRA,France,High impact,Article,3.2295479163611773,2004
All AI research,FRA,France,High impact,Article,3.793846877092376,2005
All AI research,FRA,France,High impact,Article,2.581614544360418,2006
All AI research,FRA,France,High impact,Article,2.863505745494658,2007
All AI research,FRA,France,High impact,Article,3.409417789684034,2008
All AI research,FRA,France,High impact,Article,3.0748925234818296,2009
All AI research,FRA,France,High impact,Article,2.632808610695809,2010
All AI research,FRA,France,High impact,Article,2.83671513254525,2011
All AI research,FRA,France,High impact,Article,2.471329418954471,2012
All AI research,FRA,France,High impact,Article,2.662821541038009,2013
All AI research,FRA,France,High impact,Article,2.207275944869872,2014
All AI research,FRA,France,High impact,Article,2.2886812905272698,2015
All AI research,FRA,France,High impact,Article,1.9689367442460715,2016
All AI research,FRA,France,High impact,Article,1.7249003405842527,2017
All AI research,FRA,France,High impact,Article,1.2873771365273152,2018
All AI research,FRA,France,High impact,Article,1.3604006682398981,2019
All AI research,FRA,France,High impact,Article,1.3334379093928548,2020
All AI research,FRA,France,High impact,Article,1.2661332979166546,2021
All AI research,FRA,France,High impact,Article,1.348106742800556,2022
All AI research,FRA,France,High impact,Article,1.2415921178131364,2023
All AI research,FRA,France,High impact,Article,1.124382064043404,2024
All AI research,FRA,France,High impact,Article,0.6921820736019247,2025
All AI research,KOR,Korea,High impact,Article,1.5455193327878398,2000
All AI research,KOR,Korea,High impact,Article,1.7809630910667325,2001
All AI research,KOR,Korea,High impact,Article,1.296426526461453,2002
All AI research,KOR,Korea,High impact,Article,1.3281119480227648,2003
All AI research,KOR,Korea,High impact,Article,1.8084753798575983,2004
All AI research,KOR,Korea,High impact,Article,1.5807735398621623,2005
All AI research,KOR,Korea,High impact,Article,1.4958270946420942,2006
All AI research,KOR,Korea,High impact,Article,1.4057443380034602,2007
All AI research,KOR,Korea,High impact,Article,1.5986669317675857,2008
All AI research,KOR,Korea,High impact,Article,1.9881324907372357,2009
All AI research,KOR,Korea,High impact,Article,1.5726813580508328,2010
All AI research,KOR,Korea,High impact,Article,1.4350092163139752,2011
All AI research,KOR,Korea,High impact,Article,1.5321331758940142,2012
All AI research,KOR,Korea,High impact,Article,1.468931404983754,2013
All AI research,KOR,Korea,High impact,Article,1.7016493112537878,2014
All AI research,KOR,Korea,High impact,Article,1.4351120239353372,2015
All AI research,KOR,Korea,High impact,Article,1.7764294467589183,2016
All AI research,KOR,Korea,High impact,Article,1.9237680620587116,2017
All AI research,KOR,Korea,High impact,Article,2.1729740783903404,2018
All AI research,KOR,Korea,High impact,Article,2.7705600678830344,2019
All AI research,KOR,Korea,High impact,Article,3.1287214586674055,2020
All AI research,KOR,Korea,High impact,Article,2.8928066109050956,2021
All AI research,KOR,Korea,High impact,Article,2.805049467821835,2022
All AI research,KOR,Korea,High impact,Article,2.8014558862256806,2023
All AI research,KOR,Korea,High impact,Article,2.8629055852713416,2024
All AI research,KOR,Korea,High impact,Article,3.632664469524487,2025
All AI research,ARE,United Arab Emirates,High impact,Article,0.02672367792976524,2000
All AI research,ARE,United Arab Emirates,High impact,Article,0.018737118741522087,2001
All AI research,ARE,United Arab Emirates,High impact,Article,0.03646403139333381,2002
All AI research,ARE,United Arab Emirates,High impact,Article,0.03341687496269345,2003
All AI research,ARE,United Arab Emirates,High impact,Article,0.04971590899967399,2004
All AI research,ARE,United Arab Emirates,High impact,Article,0.07058823479178868,2005
All AI research,ARE,United Arab Emirates,High impact,Article,0.10343105845419184,2006
All AI research,ARE,United Arab Emirates,High impact,Article,0.09929390998495136,2007
All AI research,ARE,United Arab Emirates,High impact,Article,0.057227496765714266,2008
All AI research,ARE,United Arab Emirates,High impact,Article,0.06326311127521468,2009
All AI research,ARE,United Arab Emirates,High impact,Article,0.04820936656897828,2010
All AI research,ARE,United Arab Emirates,High impact,Article,0.09255602890564552,2011
All AI research,ARE,United Arab Emirates,High impact,Article,0.1454565559987643,2012
All AI research,ARE,United Arab Emirates,High impact,Article,0.2186549338542669,2013
All AI research,ARE,United Arab Emirates,High impact,Article,0.11259522353173547,2014
All AI research,ARE,United Arab Emirates,High impact,Article,0.23728141948249015,2015
All AI research,ARE,United Arab Emirates,High impact,Article,0.25115101287758773,2016
All AI research,ARE,United Arab Emirates,High impact,Article,0.22471380278976438,2017
All AI research,ARE,United Arab Emirates,High impact,Article,0.15195092891185089,2018
All AI research,ARE,United Arab Emirates,High impact,Article,0.197720410244085,2019
All AI research,ARE,United Arab Emirates,High impact,Article,0.3099415356939206,2020
All AI research,ARE,United Arab Emirates,High impact,Article,0.3079053365033777,2021
All AI research,ARE,United Arab Emirates,High impact,Article,0.35340814209235893,2022
All AI research,ARE,United Arab Emirates,High impact,Article,0.4785303586004374,2023
All AI research,ARE,United Arab Emirates,High impact,Article,0.42450282299061687,2024
All AI research,ARE,United Arab Emirates,High impact,Article,0.544341613634948,2025
