ai_concept,Country/territory,Country/territory_label,impact_level,pub_type,publications,year
All AI research,DEU,Germany,High impact,Book,5.833333373069763,2019
All AI research,DEU,Germany,High impact,Book,5.666666686534882,2020
All AI research,DEU,Germany,High impact,Book,6,2021
All AI research,DEU,Germany,High impact,Book,2,2022
All AI research,DEU,Germany,High impact,Book,4.25,2023
All AI research,DEU,Germany,High impact,Book,4.333333343267441,2024
All AI research,DEU,Germany,High impact,Book,1,2025
All AI research,GBR,United Kingdom,High impact,Book,9.400000005960464,2000
All AI research,GBR,United Kingdom,High impact,Book,7,2001
All AI research,GBR,United Kingdom,High impact,Book,12,2002
All AI research,GBR,United Kingdom,High impact,Book,6.333333373069763,2003
All AI research,GBR,United Kingdom,High impact,Book,6.833333343267441,2004
All AI research,GBR,United Kingdom,High impact,Book,8.133333375056583,2005
All AI research,GBR,United Kingdom,High impact,Book,9.383333384990692,2006
All AI research,GBR,United Kingdom,High impact,Book,10,2007
All AI research,GBR,United Kingdom,High impact,Book,5.5,2008
All AI research,GBR,United Kingdom,High impact,Book,15.400000095367432,2009
All AI research,GBR,United Kingdom,High impact,Book,8.300000071525574,2010
All AI research,GBR,United Kingdom,High impact,Book,8.5,2011
All AI research,GBR,United Kingdom,High impact,Book,11.00000011920929,2012
All AI research,GBR,United Kingdom,High impact,Book,8.555555626749992,2013
All AI research,GBR,United Kingdom,High impact,Book,9.916666686534882,2014
All AI research,GBR,United Kingdom,High impact,Book,8.999999970197678,2015
All AI research,GBR,United Kingdom,High impact,Book,10.363636434078217,2016
All AI research,GBR,United Kingdom,High impact,Book,4.119047671556473,2017
All AI research,GBR,United Kingdom,High impact,Book,17.95000010728836,2018
All AI research,GBR,United Kingdom,High impact,Book,5.119047739676065,2019
All AI research,GBR,United Kingdom,High impact,Book,5.166666686534882,2020
All AI research,GBR,United Kingdom,High impact,Book,6.071428596973419,2021
All AI research,GBR,United Kingdom,High impact,Book,6.416666679084301,2022
All AI research,GBR,United Kingdom,High impact,Book,8.000000059604645,2023
All AI research,IND,India,High impact,Book,2.666666626930237,2000
All AI research,IND,India,High impact,Book,4.666666746139526,2001
All AI research,IND,India,High impact,Book,2.9999999403953552,2002
All AI research,IND,India,High impact,Book,2,2003
All AI research,IND,India,High impact,Book,0.6666666865348816,2004
All AI research,IND,India,High impact,Book,1,2007
All AI research,IND,India,High impact,Book,4,2008
All AI research,IND,India,High impact,Book,0.3333333432674408,2009
All AI research,IND,India,High impact,Book,2,2010
All AI research,IND,India,High impact,Book,4.333333313465118,2011
All AI research,IND,India,High impact,Book,4.333333343267441,2012
All AI research,IND,India,High impact,Book,9.000000059604645,2013
All AI research,IND,India,High impact,Book,6,2014
All AI research,IND,India,High impact,Book,12,2015
All AI research,IND,India,High impact,Book,7.500000011175871,2016
All AI research,IND,India,High impact,Book,4,2017
All AI research,IND,India,High impact,Book,20.433333337306976,2018
All AI research,IND,India,High impact,Book,16.95238087432725,2019
All AI research,IND,India,High impact,Book,10.107142925262451,2020
All AI research,IND,India,High impact,Book,4.833333343267441,2021
All AI research,IND,India,High impact,Book,3.833333343267441,2022
All AI research,IND,India,High impact,Book,4,2023
All AI research,CHN,China (People's Republic of),High impact,Book,2,2001
All AI research,CHN,China (People's Republic of),High impact,Book,3,2004
All AI research,CHN,China (People's Republic of),High impact,Book,1.3333333730697632,2005
All AI research,CHN,China (People's Republic of),High impact,Book,2.666666716337204,2006
All AI research,CHN,China (People's Republic of),High impact,Book,2.7666667103767395,2007
All AI research,CHN,China (People's Republic of),High impact,Book,1.2000000476837158,2008
All AI research,CHN,China (People's Republic of),High impact,Book,5.333333343267441,2009
All AI research,CHN,China (People's Republic of),High impact,Book,8.333333373069763,2010
All AI research,CHN,China (People's Republic of),High impact,Book,2.133333384990692,2011
All AI research,CHN,China (People's Republic of),High impact,Book,7.5625,2013
All AI research,CHN,China (People's Republic of),High impact,Book,3.25,2014
All AI research,CHN,China (People's Republic of),High impact,Book,11.5,2015
All AI research,CHN,China (People's Republic of),High impact,Book,3.266666740179062,2016
All AI research,CHN,China (People's Republic of),High impact,Book,13.4666668176651,2017
All AI research,CHN,China (People's Republic of),High impact,Book,6.600000083446503,2018
All AI research,CHN,China (People's Republic of),High impact,Book,10.200000047683716,2019
All AI research,CHN,China (People's Republic of),High impact,Book,9.5,2020
All AI research,CHN,China (People's Republic of),High impact,Book,4.333333343267441,2021
All AI research,CHN,China (People's Republic of),High impact,Book,0.6666666865348816,2022
All AI research,CHN,China (People's Republic of),High impact,Book,8.964285850524902,2023
All AI research,CHN,China (People's Republic of),High impact,Book,2,2025
All AI research,FRA,France,High impact,Book,5,2000
All AI research,FRA,France,High impact,Book,0,2002
All AI research,FRA,France,High impact,Book,0.6666666865348816,2003
All AI research,FRA,France,High impact,Book,3,2004
All AI research,FRA,France,High impact,Book,5.166666686534882,2005
All AI research,FRA,France,High impact,Book,2,2006
All AI research,FRA,France,High impact,Book,4.5,2007
All AI research,FRA,France,High impact,Book,7.166666746139526,2008
All AI research,FRA,France,High impact,Book,4.5,2009
All AI research,FRA,France,High impact,Book,6.985714375972748,2010
All AI research,FRA,France,High impact,Book,5.500000059604645,2011
All AI research,FRA,France,High impact,Book,6.9666666984558105,2012
All AI research,FRA,France,High impact,Book,4.666666686534882,2013
All AI research,FRA,France,High impact,Book,17.00000003973643,2014
All AI research,FRA,France,High impact,Book,8,2015
All AI research,FRA,France,High impact,Book,5.333333373069763,2016
All AI research,FRA,France,High impact,Book,6.583333373069763,2017
All AI research,FRA,France,High impact,Book,5.933333396911621,2018
All AI research,FRA,France,High impact,Book,3.25,2019
All AI research,FRA,France,High impact,Book,2,2020
All AI research,FRA,France,High impact,Book,1.3333333730697632,2021
All AI research,FRA,France,High impact,Book,2.9000000059604645,2022
All AI research,FRA,France,High impact,Book,0.4000000059604645,2023
All AI research,CAN,Canada,High impact,Book,1,2000
All AI research,CAN,Canada,High impact,Book,1.9999999403953552,2001
All AI research,CAN,Canada,High impact,Book,2,2003
All AI research,CAN,Canada,High impact,Book,4,2004
All AI research,CAN,Canada,High impact,Book,1.5,2005
All AI research,CAN,Canada,High impact,Book,2,2006
All AI research,CAN,Canada,High impact,Book,5.166666686534882,2007
All AI research,CAN,Canada,High impact,Book,5,2008
All AI research,CAN,Canada,High impact,Book,6.666666686534882,2009
All AI research,CAN,Canada,High impact,Book,12.133333384990692,2010
All AI research,CAN,Canada,High impact,Book,6,2011
All AI research,CAN,Canada,High impact,Book,5.115063040200429,2012
All AI research,CAN,Canada,High impact,Book,1.0625,2013
All AI research,CAN,Canada,High impact,Book,5.066666692495346,2014
All AI research,CAN,Canada,High impact,Book,5,2015
All AI research,CAN,Canada,High impact,Book,3,2016
All AI research,CAN,Canada,High impact,Book,5.142857208848,2017
All AI research,CAN,Canada,High impact,Book,3.125,2018
All AI research,CAN,Canada,High impact,Book,5.666666686534882,2019
All AI research,CAN,Canada,High impact,Book,12.583333402872086,2020
All AI research,CAN,Canada,High impact,Book,4.333333343267441,2021
All AI research,CAN,Canada,High impact,Book,4.833333373069763,2022
All AI research,CAN,Canada,High impact,Book,3.6666666865348816,2023
All AI research,JPN,Japan,High impact,Book,1.2000000476837158,2000
All AI research,JPN,Japan,High impact,Book,4,2001
All AI research,JPN,Japan,High impact,Book,2,2002
All AI research,JPN,Japan,High impact,Book,4,2003
All AI research,JPN,Japan,High impact,Book,2.5,2004
All AI research,JPN,Japan,High impact,Book,2,2005
All AI research,JPN,Japan,High impact,Book,2.6666666865348816,2006
All AI research,JPN,Japan,High impact,Book,0.5,2007
All AI research,JPN,Japan,High impact,Book,4,2008
All AI research,JPN,Japan,High impact,Book,8.600000083446503,2009
All AI research,JPN,Japan,High impact,Book,4.666666666666666,2011
All AI research,JPN,Japan,High impact,Book,7.800000011920929,2012
All AI research,JPN,Japan,High impact,Book,0.5,2013
All AI research,JPN,Japan,High impact,Book,4,2014
All AI research,JPN,Japan,High impact,Book,5,2015
All AI research,JPN,Japan,High impact,Book,1.3333333730697632,2016
All AI research,JPN,Japan,High impact,Book,1.1666666865348816,2017
All AI research,JPN,Japan,High impact,Book,9.566666781902313,2018
All AI research,JPN,Japan,High impact,Book,2,2019
All AI research,JPN,Japan,High impact,Book,4.166666731238365,2020
All AI research,JPN,Japan,High impact,Book,2,2021
All AI research,JPN,Japan,High impact,Book,3,2022
All AI research,JPN,Japan,High impact,Book,2,2023
All AI research,JPN,Japan,High impact,Book,0.3333333432674408,2024
All AI research,KOR,Korea,High impact,Book,1,2004
All AI research,KOR,Korea,High impact,Book,2,2006
All AI research,KOR,Korea,High impact,Book,1.5000000298023224,2009
All AI research,KOR,Korea,High impact,Book,1.6666666865348816,2011
All AI research,KOR,Korea,High impact,Book,0.4000000059604645,2012
All AI research,KOR,Korea,High impact,Book,1.3125,2013
All AI research,KOR,Korea,High impact,Book,2.333333373069763,2014
All AI research,KOR,Korea,High impact,Book,1.5,2015
All AI research,KOR,Korea,High impact,Book,2.333333343267441,2016
All AI research,KOR,Korea,High impact,Book,2,2017
All AI research,KOR,Korea,High impact,Book,3,2018
All AI research,KOR,Korea,High impact,Book,0.6666666865348816,2019
All AI research,KOR,Korea,High impact,Book,0.5,2020
All AI research,ARE,United Arab Emirates,High impact,Book,1.6666666865348816,2020
All AI research,ARE,United Arab Emirates,High impact,Book,0.3333333432674408,2021
